ProductID,URL,Title,Selling Price,MRP,Discount,Rating,Category
B076B8G5D8,https://www.amazon.in/dp/B076B8G5D8?th=1&psc=1&language=en_IN,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),879,"M.R.P.:
₹1,995",-56%,4 out of 5,Musical Instruments
B01FY20YFY,https://www.amazon.in/dp/B01FY20YFY?th=1&psc=1&language=en_IN,Generic Universal Microphone Shock Mount Cradle Holder Clip Stand Mic-57000479MG,299,"M.R.P.:
₹699",-57%,3.7 out of 5,Musical Instruments
B08XFQ6KP9,https://www.amazon.in/dp/B08XFQ6KP9?th=1&psc=1&language=en_IN,"Rode Wireless Go II Dual Channel Wireless Microphone System, Black (Model Number: WIGOII)","22,099","M.R.P.:
₹35,400",-38%,3.8 out of 5,Musical Instruments
B075XNSBVF,https://www.amazon.in/dp/B075XNSBVF?th=1&psc=1&language=en_IN,Stranger PM40 Octopad/Keyboard/Guitar Amplifier,"6,300","M.R.P.:
₹8,000",-21%,4 out of 5,Musical Instruments
B096YFHP1M,https://www.amazon.in/dp/B096YFHP1M?th=1&psc=1&language=en_IN,Radhe Flutes PVC Fiber E Natural Bansuri Base Octave With Lip-Plate Right Handed With velvet Cover,N/A,N/A,N/A,3.9 out of 5,Musical Instruments
B07MGSHLVS,https://www.amazon.in/dp/B07MGSHLVS?th=1&psc=1&language=en_IN,"Yangers Electric Drum Kits for Children Beginners, Portable Digital Electronic Foldable Roll Up Drum Set Pads Practice with 2 Foot Pedals and 2 Sticks for Kids Boys Girls Starter Gift","4,222","M.R.P.:
₹7,995",-47%,4 out of 5,Musical Instruments
B0DPCGWVZC,https://www.amazon.in/dp/B0DPCGWVZC?th=1&psc=1&language=en_IN,"amazon basics Cardioid Shotgun Microphone | Real Time Monitoring Compatible with iPhone/Android Smartphones, DSLR Cameras Camcorders for Live Streaming & Audio Recording",995,"M.R.P.:
₹2,299",-57%,3.7 out of 5,Musical Instruments
B0DQD8HWWG,https://www.amazon.in/dp/B0DQD8HWWG?th=1&psc=1&language=en_IN,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849,"M.R.P.:
₹1,999",-58%,4 out of 5,Musical Instruments
B0C85B8B5D,https://www.amazon.in/dp/B0C85B8B5D?th=1&psc=1&language=en_IN,Roland E-X10 Arranger Keyboard 61 Keys,"14,764","M.R.P.:
₹16,990",-13%,4.2 out of 5,Musical Instruments
B002FVHUR8,https://www.amazon.in/dp/B002FVHUR8?th=1&psc=1&language=en_IN,"D'Addario VR300 Natural Rosin, Dark",N/A,N/A,N/A,4.4 out of 5,Musical Instruments
B0BGC2XMW5,https://www.amazon.in/dp/B0BGC2XMW5?th=1&psc=1&language=en_IN,"WIGANO 3.5"" inch Sound Singing Bowl for stress relief Meditation with striker stick Bell Sound & Cushion(Grey)",660,"M.R.P.:
₹5,921",-89%,4.2 out of 5,Musical Instruments
B077MH99DV,https://www.amazon.in/dp/B077MH99DV?th=1&psc=1&language=en_IN,"Clapbox Drum Practice Pad - 12 inches, Black (Practice pad only)",634,"M.R.P.:
₹1,999",-68%,4.3 out of 5,Musical Instruments
B0D59JD8QG,https://www.amazon.in/dp/B0D59JD8QG?th=1&psc=1&language=en_IN,Yamaha PSR-E383 Portable Keyboard 61 Keys (Adaptor Included),"15,219","M.R.P.:
₹17,990",-15%,4.4 out of 5,Musical Instruments
B0DQD8HWWG,https://www.amazon.in/dp/B0DQD8HWWG?th=1&psc=1&language=en_IN,"GRENARO Mic for YouTube Wireless, 3-Level Adjustable Noise Reduction Mic Wireless, Wireless Microphone for Youtubers with LED Indicator Light (Single Channel Type-C Port Version)",849,"M.R.P.:
₹1,999",-58%,4 out of 5,Musical Instruments
B08HSBLG4Q,https://www.amazon.in/dp/B08HSBLG4Q?th=1&psc=1&language=en_IN,Roland XPS-10 Expandable Synthesizer Pro Keyboard Red Color,"55,550","M.R.P.:
₹63,457",-12%,4.2 out of 5,Musical Instruments
