ProductID,URL,Title,Selling Price,MRP,Discount,Rating,Category
B07W4HTS8Q,https://www.amazon.in/dp/B07W4HTS8Q?th=1&psc=1&language=en_IN,"ACTIVA Instant 3 Ltr 3 Kva Special Anti Rust Coated 0.7 Mm Ss Tank Wall Mount Geyser,Full Abs Body Premium(White)Come With 5 Years Warranty",,3,35,4,Home & Kitchen
B098T9CJVQ,https://www.amazon.in/dp/B098T9CJVQ?th=1&psc=1&language=en_IN,,,,,0,
B071R3LHFM,https://www.amazon.in/dp/B071R3LHFM?th=1&psc=1&language=en_IN,"Wonderchef Nutri-blend Juicer, Mixer, Grinder, Blender & Smoothie Maker|500W 22000 RPM 100% Full Copper Motor | Stainless steel Blades | 3 unbreakable jars | Recipe book by Chef Sanjeev Kapoor | Black",,6,55,4,Home & Kitchen
B07WVQG8WZ,https://www.amazon.in/dp/B07WVQG8WZ?th=1&psc=1&language=en_IN,"Black+Decker Steam Iron | 2 Years Warranty | Garment Steamer for Clothes, 1500-Watt, 260ml Water Tank, Steamer for Ironing Clothes, Steam Press for Clothes, Handheld Portable Garment Steamer (Violet)",,4,48,4,Home & Kitchen
B0814LP6S9,https://www.amazon.in/dp/B0814LP6S9?th=1&psc=1&language=en_IN,"PrettyKrafts 75 LTR Laundry Basket for Clothes with Lid | Laundry Bag Foldable | Laundry Bag for Clothes | Clothes Basket | Basket for Clothes Storage | Toy Storage Basket (36x36x53cm, Grey)",348,1,68,4,Home & Kitchen
B0836JGZ74,https://www.amazon.in/dp/B0836JGZ74?th=1&psc=1&language=en_IN,,,,,0,
B08CNLYKW5,https://www.amazon.in/dp/B08CNLYKW5?th=1&psc=1&language=en_IN,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",,,,4,Home & Kitchen
B078XFKBZL,https://www.amazon.in/dp/B078XFKBZL?th=1&psc=1&language=en_IN,"Prestige Clean Home Water Purifier Cartridge, Activated Carbon, White",,,,4,Home & Kitchen
B0B935YNR7,https://www.amazon.in/dp/B0B935YNR7?th=1&psc=1&language=en_IN,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",,2,58,3,Home & Kitchen
B09H34V36W,https://www.amazon.in/dp/B09H34V36W?th=1&psc=1&language=en_IN,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",850,2,66,4,Home & Kitchen
B0BHYLCL19,https://www.amazon.in/dp/B0BHYLCL19?th=1&psc=1&language=en_IN,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),,,,3,Home & Kitchen
B081B1JL35,https://www.amazon.in/dp/B081B1JL35?th=1&psc=1&language=en_IN,"CSI INTERNATIONAL Instant Water Geyser, 1 L Portable Water Heater, Made Of First Class Abs Plastic 3Kw, Auto Cut Off Feature (Red)",,2,58,4,Home & Kitchen
B09VL9KFDB,https://www.amazon.in/dp/B09VL9KFDB?th=1&psc=1&language=en_IN,"Havells Gatik Neo 400mm Oscillating Pedestal Fan | Upto 2 hours timer, auto OFF, Elegant look, 4 speed control | High Air Delivery | Aesthetic Design, Telescopic Arrangement | (Pack of 1, White Blue)",,,,4,Home & Kitchen
B0B84QN4CN,https://www.amazon.in/dp/B0B84QN4CN?th=1&psc=1&language=en_IN,Wipro Vesta GD201 1200 Watt Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,,,,3,Home & Kitchen
B09SDDQQKP,https://www.amazon.in/dp/B09SDDQQKP?th=1&psc=1&language=en_IN,"INALSA Vacuum Cleaner for Home Handheld 800 W High Powerful Motor with HEPA Filtration & Strong Powerful 16KPA Suction|Lightweight, Compact & Durable Body|Includes Multiple Accessories-Dura Clean",,3,45,4,Home & Kitchen
B08CGW4GYR,https://www.amazon.in/dp/B08CGW4GYR?th=1&psc=1&language=en_IN,"MESOCO Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks, Stirring 3-Speed Adjustable Mini Frother for Cappuccino, Latte, Coffee, Egg",,,,4,Home & Kitchen
B0BNLFQDG2,https://www.amazon.in/dp/B0BNLFQDG2?th=1&psc=1&language=en_IN,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",898,2,59,4,Home & Kitchen
B082ZQ4479,https://www.amazon.in/dp/B082ZQ4479?th=1&psc=1&language=en_IN,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",,6,30,4,Home & Kitchen
B09VPH38JS,https://www.amazon.in/dp/B09VPH38JS?th=1&psc=1&language=en_IN,"Saleon Instant Coal Heater 500W Charcoal Burner Hot Plate For Coal Heater, Hookah Coal Burner For Home, Electric Burner Stove,Coil Stove - Mix Colors -",739,1,51,4,Home & Kitchen
B07LG96SDB,https://www.amazon.in/dp/B07LG96SDB?th=1&psc=1&language=en_IN,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),,,,4,Home & Kitchen
B07Y1RCCW5,https://www.amazon.in/dp/B07Y1RCCW5?th=1&psc=1&language=en_IN,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",,,,4,Home & Kitchen
B07TTSS5MP,https://www.amazon.in/dp/B07TTSS5MP?th=1&psc=1&language=en_IN,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),,,,4,Home & Kitchen
B0BL3R4RGS,https://www.amazon.in/dp/B0BL3R4RGS?th=1&psc=1&language=en_IN,"VAPJA Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting (BOTTLE) in built jar, Multicolour",,,,2,Home & Kitchen
B07J2BQZD6,https://www.amazon.in/dp/B07J2BQZD6?th=1&psc=1&language=en_IN,Kuber Industries Nylon Mesh Laundry Basket,159,399,60,4,Home & Kitchen
B086199CWG,https://www.amazon.in/dp/B086199CWG?th=1&psc=1&language=en_IN,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder With 3 Versatile Jars | Food Grade Safe | 2 year warranty (Black & Silver),,5,41,4,Home & Kitchen
B0B59K1C8F,https://www.amazon.in/dp/B0B59K1C8F?th=1&psc=1&language=en_IN,"Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange, Plastic",178,799,78,4,Home & Kitchen
B09HS1NDRQ,https://www.amazon.in/dp/B09HS1NDRQ?th=1&psc=1&language=en_IN,"PrettyKrafts 75 LTR Laundry Basket for Clothes with Lid | Laundry Bag Foldable | Laundry Bag for Clothes | Clothes Basket | Basket for Clothes Storage | Toy Storage Basket (40x35x53cm, Grey)",449,799,44,4,Home & Kitchen
B0BDZWMGZ1,https://www.amazon.in/dp/B0BDZWMGZ1?th=1&psc=1&language=en_IN,"ACTIVA Easy Mix Nutri 2 Jar Mixer Grinder for Smoothies, Chutney & Shakes, Long Lasting Shock Proof Abs Body, Powerful 500 Watt Heavy Duty Motor With Nano Grinding Technology, 2 Years warranty-Black",,2,56,4,Home & Kitchen
B09WF4Q7B3,https://www.amazon.in/dp/B09WF4Q7B3?th=1&psc=1&language=en_IN,Wipro Vesta1380 Watt Cordless Steam Iron|Scratch Resistant Ceramic Soleplate|Vertical & Horizontal Steaming|Spray & Steamer Function|20Gm/Min Steam|Machine .8G/ Steam Shot|Auto Clean Tech - 1380 Watts,,,,4,Home & Kitchen
B0B97D658R,https://www.amazon.in/dp/B0B97D658R?th=1&psc=1&language=en_IN,,,,,0,
B09LMMFW3S,https://www.amazon.in/dp/B09LMMFW3S?th=1&psc=1&language=en_IN,"Graidient span Milk/Coffee Frothier for Your Milk, (Cold and hot Drinks, Black)",175,299,41,4,Home & Kitchen
B07K19NYZ8,https://www.amazon.in/dp/B07K19NYZ8?th=1&psc=1&language=en_IN,"USHA HC 812 T Heat Convector , Heater (Black, 2000 Watts)",,,,4,Home & Kitchen
B07J9KXQCC,https://www.amazon.in/dp/B07J9KXQCC?th=1&psc=1&language=en_IN,,,,,0,
B009P2LIL4,https://www.amazon.in/dp/B009P2LIL4?th=1&psc=1&language=en_IN,Bajaj Majesty Rx10 Room Heater For Home|2 Heat Settings 1000W/2000 Watts|Triple Safety Assurance|Adjustable Thermostat|Two Way Installation|Heat Convector Room Heater|2-Yr Warranty |White,,,,4,Home & Kitchen
